NAME20,total_buildings,buildings_w_height_measurement,mean_height,median_height,sd_height,min_height,max_height
"Grand Lake, CO",3674,2621,4.068279530519022,3.924193859100342,1.0256887167404416,2.5009186267852783,14.170889854431152
"Grand Rapids, MI",36937,34098,4.247248100380624,4.215699911117554,1.5323244450493605,1.5098898438736796e-4,17.504581451416016
"Grand Rapids, MN",5790,5149,4.353154164514488,4.216831684112549,1.1115111156236601,2.5036346912384033,22.604169845581055
"Grandview, WA",4044,3243,3.757351757823557,3.593177556991577,0.9453701369054196,2.500535726547241,21.59873962402344
"Granite Falls, WA",2908,2907,4.010857966224182,4.091542720794678,1.42014565279774,6.12119969446212e-4,9.816922187805176
"Grants Pass, OR",28737,24745,4.063858095538281,3.8389158248901367,1.0935369923484395,2.5006093978881836,19.51859474182129
"Grass Valley, CA",17465,17460,4.589883481761595,4.584707021713257,1.4489398520327652,0.003687888151034713,18.270551681518555
"Grayson, KY",2827,1883,3.6971555094230193,3.456526279449463,1.069311042359925,2.5000526905059814,16.49551010131836
"Great Bend, KS",8940,7174,3.8759073011716296,3.7165393829345703,1.0195449588285082,2.500061273574829,28.36646270751953
"Great Falls, MT",33744,26825,3.996547739139141,3.810142517089844,1.0645785674145922,2.5001471042633057,23.144702911376953
"Greeley, CO",34705,26369,4.351056145484268,4.2053141593933105,0.9998598664267582,2.5027596950531006,18.20646095275879
"Green Bay, WI",3586,3073,4.493682196812951,4.328301429748535,1.2231627552354443,2.500105619430542,15.243061065673828
"Green River, WY",2879,2308,4.318468262769114,4.206258535385132,0.817768042537407,3,9.952588081359863
"Green Valley, AZ",16208,16006,4.102502587949062,4.332853317260742,1.367084590907853,4.290924698580056e-4,11.305970191955566
"Greencastle, IN",3995,3551,4.437426217003159,4.237433910369873,1.2180106151109282,2.501951217651367,12.92172622680664
"Greenfield, CA",3953,2494,4.085016277759861,3.932308554649353,1.0356572362437853,2.5000386238098145,16.595651626586914
"Greenfield, MA",9335,7794,4.419220489081524,4.2245213985443115,1.3239498496955289,2.5002126693725586,15.59844207763672
"Greenfield, OH",2873,2872,3.5776956106632074,3.5473841428756714,1.1416674244256868,0.06866417080163956,10.732638359069824
"Greensburg, IN",6106,5081,4.176327633965651,3.9276161193847656,1.5027250332249391,2.501359701156616,30.579179763793945
"Greenville, IL",2689,2388,4.9386274091762115,4.366222143173218,2.226232164910305,2.5063843727111816,19.45964241027832
"Greenville, KY",2797,1347,4.096090635902898,3.858698844909668,0.9938736380249533,2.504833936691284,9.692435264587402
"Greenville, MI",4203,3704,4.713046384037957,4.427200555801392,1.5625544732298964,2.5000064373016357,18.85733985900879
"Greenville, MS",13072,11597,4.369083194020515,4.061271667480469,1.4489808453325044,2.500722885131836,25.93387031555176
"Greenville, OH",7086,6374,4.455640571933575,4.2503814697265625,1.3566811561332197,2.5000438690185547,33.151451110839844
"Greenville, TX",9896,7709,4.156004619654058,3.886643409729004,1.356408375620585,2.500363349914551,31.284122467041016
"Greenwood, AR",4025,3107,4.209752448011066,4.131676197052002,0.8929891602362304,2.519923448562622,10.023097038269045
"Greenwood, MS",8361,7321,4.4115033978534,4.144016742706299,1.395097200151913,2.500173807144165,25.740331649780273
"Grenada, MS",141,118,3.9104341854483393,3.511505961418152,1.2979309435284923,2.556981086730957,9.475768089294434
"Gridley, CA",4024,3990,3.6256376562761448,3.576712965965271,1.161028123566541,6.260434165596962e-4,13.64824104309082
"Grinnell, IA",4266,3637,4.200713977008722,3.99114727973938,1.1921028271960639,2.5004303455352783,15.300821304321287
"Grissom AFB, IN",1532,1260,4.072982262808179,3.8708462715148926,1.168299045014232,2.5221052169799805,16.09185028076172
"Grove City, PA",3569,2762,4.745666149126974,4.467868804931641,1.4701651393636042,3,16.200313568115234
"Grove, OK",4485,3881,4.598255687262465,4.407503128051758,1.2374929334435611,2.500782251358032,20.78039169311523
"Gun Barrel City, TX",8896,7272,5.656000782062511,4.941052675247192,2.3412401388273767,3,18.278732299804688
"Gunnison, CO",3176,2252,3.815803775355405,3.6067453622817993,0.9921158131205475,2.500211477279663,11.181682586669922
"Gustine, CA",2420,2130,3.9137868490577303,3.753273367881775,0.9061371643019618,2.501894474029541,12.81714916229248
"Guymon, OK",4972,3194,3.6411332569050656,3.387359857559204,1.4468263249950704,2.5000131130218506,23.6754093170166
"Gypsum, CO",3026,2198,4.138564782645943,4.0520339012146,1.0335971338604701,2.5005300045013428,10.463105201721191
"Hailey, ID",5146,4847,4.765511242119041,4.729115962982178,0.9761637075332201,2.500967264175415,10.380830764770508
"Half Moon Bay, CA",8495,7658,4.607258657650712,4.575523614883423,1.0364380779261504,2.5002946853637695,17.139404296875
"Hamburg--Vernon--Highland Lakes, NJ",6577,6249,4.987488974722162,4.875101566314697,1.3059490413742063,2.5011649131774902,19.286842346191406
"Hamilton, MT",4684,4675,3.8737723027388467,3.9346907138824463,1.2467469133864482,4.072075826115906e-4,10.102850914001465
"Hammond, LA",35248,34633,3.3238716888643607,3.1167426109313965,1.8870110711082801,1.9368584617041051e-4,34.51546859741211
"Hanford, CA",23697,20445,4.001785534604251,3.842563390731811,0.9269406098403178,2.5009007453918457,31.123682022094727
"Hannibal, MO",8254,6619,4.248209011556519,3.997073173522949,1.2928766209915419,2.5000698566436768,20.029319763183594
"Harlan, IA",2840,2315,4.4316521151276955,4.247218132019043,1.3418212930886937,2.5001537799835205,12.89836597442627
"Harlan, KY",3607,2291,3.8606903384419726,3.5800559520721436,1.2454999589584161,2.500619888305664,13.657411575317385
"Harlingen, TX",32746,24205,3.976864167900771,3.862640857696533,1.010800230864256,2.5000569820404053,18.67481231689453
"Harrisburg, IL",4747,2252,4.487194734504761,4.1126158237457275,1.3544539840611056,3,13.668783187866213
"Harrisburg, SD",1938,1175,4.762660590841415,4.8541364669799805,0.8635179202750574,2.513559579849243,10.86854362487793
"Harrisonburg, VA",18140,15243,4.552543644031374,4.447499752044678,1.198093862151609,2.500129461288452,18.8330078125
"Harrisonville, MO",3881,3296,5.1556388541911415,4.581477403640747,2.04718873786126,3.00004506111145,19.029739379882813
"Hartford City, IN",3686,2051,4.01116288504561,3.740192890167236,1.2774382568036895,2.5041940212249756,16.656150817871094
"Hartford, CT",1639,1477,5.116050593015222,4.778249740600586,1.704054854190748,2.528803825378418,17.331159591674805
"Harvard, IL",3227,3223,4.037419871647018,3.966219186782837,1.4183637763288293,0.16373035311698914,19.30437660217285
"Hastings, NE",13111,13049,4.287907188761501,4.18706750869751,1.7150794256198594,5.548619665205479e-4,38.500858306884766
"Havre, MT",5576,3819,4.072330600649126,3.9583849906921382,0.9694276608024742,2.5013461112976074,12.941082000732422
"Hayes, MI",3029,3026,4.219212434125938,3.9200520515441895,1.7033246249563359,0.03969022259116173,14.392192840576172
"Hays, KS",10324,8728,4.332818621921495,4.186182975769043,1.1432381776600238,2.5026352405548096,22.37834358215332
"Hazard, KY",3686,3172,4.657509946808087,4.587078809738159,1.2501712682239874,2.5041306018829346,21.28790855407715
"Hazleton, PA",3079,2611,4.487082048468734,4.241854667663574,1.283677957755985,2.577435255050659,20.63745880126953
"Heber Springs, AR",4247,3674,4.628559568425398,4.065365314483643,1.9148100803801331,2.501434326171875,17.085874557495117
"Heber, UT",10111,9901,4.188900507569873,4.528505325317383,1.6275438318465667,1.6622339899186045e-4,11.558823585510254
"Helena, MT",28537,21876,4.065286189170572,3.8608981370925903,1.239595048859736,2.5001065731048584,33.85298538208008
"Helena-West Helena, AR",4780,4763,3.8344716016140987,3.4392306804656982,1.8315747750249032,0.005580357275903225,16.715869903564453
"Henderson, KY",12821,11302,4.545431208281449,4.420271873474121,1.218501694919336,2.500293493270874,19.723777770996097
"Henderson, TN",2604,2251,4.332215105147427,4.017660140991211,1.6621462675093053,2.5009469985961914,26.993572235107425
"Henderson, TX",4691,4676,3.6347773876355243,3.487494468688965,1.5985164299111843,6.285355193540454e-4,18.06819725036621
"Henryetta, OK",4230,3123,3.975746312433048,3.670433521270752,1.2617102323016005,2.50049090385437,13.35276699066162
"Hermiston, OR",11429,7955,3.90208986235594,3.705944061279297,0.9759602328393469,2.5027389526367188,19.19572639465332
"Hibbing, MN",7932,5864,4.317414407149506,4.07829737663269,1.247364838210167,2.5031399726867676,18.223831176757813
"Higgins Lake, MI",3687,3687,5.531275490467096,5.3552470207214355,1.7270920309908877,0.3375609815120697,16.614770889282227
"Higginsville, MO",2407,1946,4.374266402816969,4.085461139678955,1.5359242436150466,2.5040857791900635,17.96610450744629
"Highland, IL",4935,4085,4.383632556957306,4.100872039794922,1.4480357100028625,2.5002894401550293,15.726099014282228
"Hillsboro, IL",3538,2997,4.217298811421539,3.994555950164795,1.2001955453044764,2.500213384628296,12.052865028381348
"Hillsboro, OH",3520,3512,3.867218955763237,3.8426198959350586,1.2268596701194614,0.00387254124507308,18.033174514770508
"Hillsboro, TX",3690,3234,4.5837426249009265,4.463759660720825,1.1597749878509063,2.5015692710876465,14.882010459899902
"Hillsdale, MI",4323,3911,4.770790985982953,4.624663829803467,1.518209220732496,0.006986028049141169,26.75257682800293
"Hilo, HI",13269,6502,4.105943790181752,3.81063973903656,1.272514644018847,3,25.56166648864746
"Hobbs, NM",18511,10304,3.509634545107621,3.3260577917099,0.9899025383195479,2.5004472732543945,28.849302291870117
"Holdenville, OK",2753,2734,3.839326718409686,3.7083088159561157,1.5270936315638697,6.11807918176055e-4,15.510282516479492
"Holdrege, NE",3569,2573,3.8639271200930985,3.639947652816773,1.1115358990647883,2.505746603012085,20.57415199279785
"Holland, MI",40299,40026,4.215124698540656,4.18743896484375,1.6764274536467771,2.053950447589159e-4,29.541805267333984
"Hollister, CA",16749,12677,4.39996326252744,4.3097028732299805,1.1446462329973885,2.500150680541992,28.747150421142575
"Holts Summit, MO",2316,1837,4.394745358060609,4.3279900550842285,1.0160774680430078,2.500004291534424,16.383468627929688
"Holtville, CA",2162,1753,3.7404732531434934,3.61190128326416,0.8385286825587793,2.5050015449523926,10.21355152130127
"Hondo, TX",1736,1012,3.862241882344951,3.6152957677841187,1.1661671624327652,2.5051329135894775,21.81984519958496
"Honesdale, PA",2947,2539,4.359963315075051,4.306565761566162,1.0568892603545288,2.500149726867676,11.355841636657717
"Honolulu, HI",102755,31117,4.4305839882444955,4.255578994750977,1.217766275347312,3,29.631376266479492
"Hood River, OR--WA",8354,8335,4.474083984875297,4.486419677734375,1.471186818464113,0.00928792543709278,15.92361068725586
"Hoopeston, IL",3485,2827,4.093448198933799,3.9018921852111816,1.117272398892989,2.501173973083496,11.31834888458252
"Hope, AR",4607,3868,4.143189823984977,3.864226460456848,1.29363684058633,2.500948667526245,18.70406723022461
"Hopkinsville, KY",14702,12764,4.159929899652338,3.9077086448669434,1.1910369548996484,2.500298023223877,21.302459716796875
"Hornell, NY",4809,3161,4.4369971218157405,4.107915878295898,1.4101233569024427,2.535247802734375,19.84899139404297
"Horse Cave, KY",1853,1593,4.016286098713386,3.90720534324646,1.229011379748403,0.034391533583402634,12.706966400146484
"Hot Springs Village, AR",5915,5786,6.344509371580486,5.900792837142944,2.0096702597739373,3.000955104827881,20.902297973632813
"Hot Springs, AR",28952,20300,5.3537758063682785,4.820467948913574,2.144824013641414,2.5014283657073975,27.052156448364254
"Houghton Lake, MI",11032,11028,4.4266469809275675,4.192342758178711,1.563516889064515,0.145454540848732,19.315689086914063
"Houghton--Hancock, MI",4576,4037,4.997140268657005,4.791192531585693,1.3327390677290876,3,13.626429557800291
"Houlton, ME",2197,1842,4.289991693957491,4.104798793792725,1.2457864194867294,2.5004963874816895,14.82324504852295
"Houma, LA",50663,49699,3.2431276029057434,3.2705724239349365,1.427169916409806,2.46487557888031e-4,23.99043655395508
"Houston, TX",15432,14807,3.6618694238046285,4.1789116859436035,1.9535165242417085,2.8910089167766273e-4,17.480854034423828
"Hudson, NY",4415,3618,4.600114070690423,4.404027223587036,1.4316413405095574,2.5030345916748047,19.990297317504883
"Hudson, WI--MN",8942,8911,4.901814053157597,4.92955207824707,1.551987227061373,6.522093317471445e-4,21.642749786376953
"Hugo, OK",3065,1766,3.7826325053671885,3.47931969165802,1.1800058148973986,2.5001771450042725,14.245800018310549
"Humboldt, IA",3074,2708,4.518554130368254,4.31943416595459,1.24857713815143,2.5140304565429688,15.12143898010254
"Humboldt, TN",4046,3483,4.215764079325301,3.950809955596924,1.2774395199045856,2.5008606910705566,15.25623607635498
"Huntingburg, IN",3192,2513,3.9705660342221427,3.801369428634643,1.0678820781180804,2.5023350715637207,15.655016899108888
"Huntington, IN",9865,8204,4.334087404258538,4.117480516433716,1.3237976117733676,2.50087571144104,23.043869018554688
"Huntington, WV--KY--OH",101456,100443,3.8274720610504502,3.763921022415161,1.3844728316903072,1.5812776109669358e-4,27.235591888427734
"Huntsville, TX",133,133,3.1759569963118186,3.1569671630859375,1.4073482126580292,0.9414206743240356,8.06779670715332
"Huron, CA",1126,919,4.203499162028482,4.057769298553467,0.91132268110017145,2.51334810256958,8.719901084899902
"Huron, SD",6908,5261,4.543457244788937,4.19767427444458,1.5282148797856092,2.506639242172241,27.01641273498535
"Hurricane, UT",8931,8571,3.702537026443508,3.8671798706054688,1.44155378501265,2.2696323867421597e-4,12.261475563049316
"Hutchinson, KS",23413,20001,4.1480451502398745,4.012040138244629,1.0129589076056598,2.5000197887420654,20.19399070739746
"Idabel, OK",2810,2204,4.083646225301843,3.6455122232437134,1.4544103649123807,2.5010743141174316,15.006793022155762
"Idaho Falls, ID",37927,32206,4.289793354853602,4.170752048492432,0.9550408841398405,2.5002386569976807,21.403175354003903
"Ilion--Herkimer, NY",9751,7784,4.194090189019798,4.068266868591309,1.134676293937509,2.500144720077514,16.73769187927246
"Incline Village, NV--CA",14406,13026,4.729583871542135,4.730294704437256,1.106493485978776,2.5006115436553955,15.647683143615724
"Independence, IA",3566,3121,4.525200109380974,4.300460338592529,1.3377952552093468,2.501537322998047,14.871198654174805
"Independence, KS",5023,4510,4.582229118918104,4.4696526527404785,1.2139303200702884,2.50020170211792,12.936393737792969
"Indianapolis, IN",149640,128299,5.176201403087595,5.17128849029541,1.297813993133308,2.500401258468628,38.67291259765625
"Indianola, IA",5379,3669,4.694597979467875,4.333828449249268,1.679850587167909,2.508423328399658,19.672142028808594
"Indianola, MS",3976,3453,4.027587598349922,3.7680532932281494,1.1435007026271067,2.500825881958008,14.276558876037598
"Indio--Palm Desert--Palm Springs, CA",157445,107027,4.02943270969889,3.839833974838257,1.0292726239424186,2.5000479221343994,30.451641082763672
"International Falls, MN",5424,2167,3.984653936864926,3.701792478561402,1.1484668408526477,3,14.839122772216797
"Iola, KS",3906,3355,4.203034931927609,4.053214073181152,1.105844249111313,2.502061367034912,10.879648208618164
"Ione, CA",705,602,4.2882563354961105,4.115787029266357,1.1672308260236877,2.5013694763183594,11.355165481567385
"Ionia, MI",3190,3187,4.511675494062592,4.386025428771973,1.636237290052019,0.006123037077486515,14.530319213867188
"Iowa City, IA",34807,31358,5.3080085554903915,5.199519634246826,1.457363382515391,2.500079393386841,25.9551944732666
"Iowa Falls, IA",3054,2671,4.620985853855014,4.311962127685547,1.6302217674170905,2.501296281814575,22.18515968322754
"Iowa Park, TX",3805,2664,3.594534378330987,3.405268669128418,0.9589298412333501,2.501265287399292,19.85143661499023
"Ipswich, MA",3479,3303,5.314605595088893,5.223627090454102,1.295165814502391,2.5006070137023926,13.981839179992676
"Iron Mountain--Kingsford, MI--WI",12349,10195,4.102864503229056,3.9441442489624023,1.0710889272116868,2.5000386238098145,15.23809051513672
"Ironwood, MI--WI",5983,4990,4.000788620765319,3.870312452316284,0.9801790609989322,2.500189304351806,12.896509170532228
"Irvine, KY",2250,1905,4.383892556438296,4.311530113220215,1.0514563987203789,2.501425266265869,10.851554870605469
"Ishpeming, MI",5869,4557,4.486219948154807,4.334339141845703,1.0662725504294102,3,21.34553337097168
"Ithaca, NY",12648,11634,4.998745960162148,4.901165723800659,1.3811653473583625,2.5001182556152344,15.108494758605955
"Jackson, CA",3855,3409,4.664354512753743,4.561105251312256,1.1110784774105325,2.508373022079468,13.080838203430176
"Jackson, MI",38211,38139,3.780070800019582,3.644331455230713,1.586692064764062,5.619240109808743e-4,27.550426483154297
"Jackson, MS",119906,102910,5.072509011776544,4.637207269668579,1.9608095480490988,2.50014591217041,27.22552490234375
"Jackson, OH",3955,3947,3.5198758060524575,3.477170944213867,1.2099081612390503,0.0726783275604248,14.267851829528809
"Jackson, TN",30435,27313,4.420557358899268,4.229875564575195,1.2551713235097848,2.500229835510254,27.996261596679688
"Jackson, WY",3531,3206,4.453094143534331,4.405959367752075,0.9659562301691902,2.5038673877716064,9.334303855895996
"Jacksonville, IL",10879,9051,4.163788524810392,3.8664674758911137,1.3225278692575924,2.5008742809295654,15.063970565795898
"Jacksonville, TX",6229,5099,3.991237242659545,3.727428436279297,1.4248438291937746,0.02130177430808544,20.24874687194824
"Jamestown, ND",7383,4713,4.3379384475783285,4.092462539672852,1.2043521149571645,2.5036041736602783,18.31871223449707
"Jamestown, NY",26283,21455,4.226342049402891,4.105238914489746,1.1362757725150694,2.5006983280181885,17.739551544189453
"Janesville, WI",28834,28041,4.223729915874524,4.115444183349609,1.4782031237889073,1.0131712042493746e-4,29.699296951293945
"Jasper, IN",7832,6583,4.07310287209606,3.903549909591675,1.0254763223442778,2.500032424926758,18.072853088378903
"Jasper, TX",3547,3534,4.097873779427367,3.8839964866638184,1.87542722216368,0.006968641187995672,18.911731719970703
"Jeanerette, LA",2926,2915,2.995725671308016,2.8378379344940186,1.28321830780237,0.07277628034353256,11.403225898742676
"Jefferson City, MO",20859,19411,4.867594860367856,4.776490688323975,1.2660621437182604,2.5002799034118652,34.068721771240234
"Jefferson, WI",3504,3484,4.049934188507897,3.9888391494750977,1.6307940617463683,5.224660271778703e-4,25.485952377319336
"Jennings, LA",5275,5258,3.269381127049229,3.067866325378418,1.4647408999843898,0.023855354636907578,15.26390266418457
"Jerome, ID",5205,4139,4.011423051054853,3.81557822227478,1.0179270284489634,2.501654624938965,15.831951141357422
"Jersey Shore, PA",5454,4100,4.230845956802368,4.10468602180481,1.1490589459112455,2.500022649765014,14.0106840133667
"Jerseyville, IL",4390,2544,4.340872125899267,3.830052971839905,1.6868998857915904,2.5018885135650635,18.466739654541016
"Jewett City, CT",1635,1404,4.5177720994011965,4.4006664752960205,1.1525629727547642,2.500406265258789,13.562836647033691
"Johnson Lane, NV",3081,2733,4.126045410510083,4.081057071685791,0.7730563742932027,2.5041182041168213,11.072683334350586
"Johnstown, PA",32616,24620,4.2020084651575935,4.016242980957031,1.2498065730544068,2.500271797180176,21.75969886779785
"Jonesboro, AR",15669,15127,3.9057659691229056,3.788807868957519,2.0881094003721925,2.1358393132686615e-4,37.31470489501953
"Jonesboro, LA",2934,2251,4.51869271236862,3.7825639247894287,2.433546808860976,2.5016753673553467,28.133691787719727
"Joplin, MO",42477,32752,4.0497815964364055,3.7450636625289917,1.337198680935527,2.500626802444458,27.16638946533203
"Jordan, MN",2420,2412,4.9735938846452195,5.102667570114136,1.4127303100505286,0.0045731705613434315,12.2979097366333
"Joshua Tree, CA",2475,1793,4.0754282888060365,3.9876866340637207,0.7528532959257843,2.525937795639038,12.470548629760742
"Junction City, KS",13240,10115,4.548828221239551,4.4016194343566895,1.4322054339214703,2.500021457672119,28.98967933654785
"Junction City, OR",3096,3050,3.7277626888120174,3.7108153104782104,1.1978292282051823,8.595284889452159e-4,17.190841674804688
"Juneau, AK",6390,5685,4.994114137387842,4.778464317321777,1.3694065255772618,3,24.94235038757324
"Kahului--Wailuku, HI",12096,12,4.086218178272247,3.7838157415390015,0.8893827442714082,3.096425771713257,5.655898094177246
"Kailua (Hawaii County), HI",8322,6228,4.398766755024132,4.297536849975586,1.0577598908362873,3,27.143922805786133
"Kailua (Honolulu County)--Kaneohe, HI",20824,585,4.194088410516071,4.079623222351074,0.7740734020786565,3,8.701683044433594
"Kalamazoo, MI",76600,76338,4.1527357575037405,3.951123833656311,1.8082457557667795,3.924756892956794e-4,27.27597999572754
"Kalispell, MT",18702,15350,4.230661592110748,4.173340082168579,0.9784834155676201,2.5003058910369873,14.51386260986328
"Kansas City, MO--KS",30209,24909,4.696891330400605,4.706461429595947,1.1651205189320943,2.5000574588775635,30.584562301635746
"Kapaa, HI",3934,2227,4.307113802909423,4.088037967681885,1.075358882604199,3,11.795454978942873
"Kaplan, LA",2816,2812,3.1652856991260516,3.028044819831848,1.3467162172378415,0.0014947683084756136,12.3759126663208
"Kasson, MN",2822,2534,4.833167415956107,4.551527976989746,1.5627887731264802,3.001488208770752,16.761272430419922
"Kaufman, TX",2245,1710,4.308224545863637,4.015427350997925,1.1302542682885326,3.0022988319396973,13.54347801208496
"Kearney, MO",1064,808,4.667777613247975,4.638841390609741,1.184091789295099,2.532275915145874,17.174110412597656
"Kearney, NE",11435,9381,4.013585925565128,3.899677038192749,1.433619549793772,2.0429008873179555e-4,28.06192398071289
"Keene, NH",7420,6091,4.435824317819398,4.1817097663879395,1.4456876709358466,2.501859664916992,18.586162567138672
"Kekaha, HI",1390,0,NA,NA,NA,Inf,-Inf
"Kendallville, IN",4787,3968,4.192581285512255,4.055226802825928,1.0801247403520557,2.500028133392334,26.050962448120117
"Kennett, MO",3285,3277,3.48666149706642,3.3896372318267822,1.3617568242298828,0.01875000074505806,27.46587562561035
"Kennewick--Richland--Pasco, WA",98506,76629,4.404532102838525,4.257916450500488,1.1844125831991057,2.500280380249023,30.987133026123047
